Date_Time,squeeze,predict_squeeze
2019-05-30 09:45:00,0,1
2019-05-30 10:00:00,0,1
2019-05-30 10:15:00,0,0
2019-05-30 10:30:00,0,1
2019-05-30 10:45:00,0,0
2019-05-30 11:00:00,0,1
2019-05-30 11:15:00,0,1
2019-05-30 11:30:00,0,1
2019-05-30 11:45:00,0,0
2019-05-30 12:00:00,0,1
2019-05-30 12:15:00,0,1
2019-05-30 12:30:00,0,1
2019-05-30 12:45:00,0,1
2019-05-30 13:00:00,0,1
2019-05-30 13:15:00,0,1
2019-05-30 13:30:00,0,1
2019-05-30 13:45:00,0,0
2019-05-30 14:00:00,0,0
2019-05-30 14:15:00,0,0
2019-05-30 14:30:00,0,0
2019-05-30 14:45:00,0,0
2019-05-30 15:00:00,0,0
2019-05-31 08:45:00,0,0
2019-05-31 09:00:00,0,0
2019-05-31 09:15:00,0,0
2019-05-31 09:30:00,0,0
2019-05-31 09:45:00,0,0
2019-05-31 10:00:00,0,0
2019-05-31 10:15:00,0,0
2019-05-31 10:30:00,0,0
2019-05-31 10:45:00,0,0
2019-05-31 11:00:00,0,0
2019-05-31 11:15:00,0,0
2019-05-31 11:30:00,0,1
2019-05-31 11:45:00,1,1
2019-05-31 12:00:00,1,1
2019-05-31 12:15:00,1,1
2019-05-31 12:30:00,1,1
2019-05-31 12:45:00,1,1
2019-05-31 13:00:00,1,1
2019-05-31 13:15:00,1,1
2019-05-31 13:30:00,1,1
2019-05-31 13:45:00,1,1
2019-05-31 14:00:00,1,1
2019-05-31 14:15:00,1,1
2019-05-31 14:30:00,1,1
2019-05-31 14:45:00,1,0
2019-05-31 15:00:00,1,0
2019-06-03 08:45:00,1,0
2019-06-03 09:00:00,1,0
2019-06-03 09:15:00,1,1
2019-06-03 09:30:00,1,0
2019-06-03 09:45:00,1,0
2019-06-03 10:00:00,1,0
2019-06-03 10:15:00,1,1
2019-06-03 10:30:00,1,1
2019-06-03 10:45:00,1,0
2019-06-03 11:00:00,1,1
2019-06-03 11:15:00,1,0
2019-06-03 11:30:00,1,0
2019-06-03 11:45:00,1,1
2019-06-03 12:00:00,1,0
2019-06-03 12:15:00,1,1
2019-06-03 12:30:00,1,1
2019-06-03 12:45:00,1,0
2019-06-03 13:00:00,1,1
2019-06-03 13:15:00,1,1
2019-06-03 13:30:00,1,1
2019-06-03 13:45:00,1,1
2019-06-03 14:00:00,1,1
2019-06-03 14:15:00,1,0
2019-06-03 14:30:00,1,0
2019-06-03 14:45:00,1,0
2019-06-03 15:00:00,1,0
2019-06-04 08:45:00,1,0
2019-06-04 09:00:00,0,0
2019-06-04 09:15:00,0,0
2019-06-04 09:30:00,0,0
2019-06-04 09:45:00,0,0
2019-06-04 10:00:00,0,0
2019-06-04 10:15:00,0,0
2019-06-04 10:30:00,0,0
2019-06-04 10:45:00,0,0
2019-06-04 11:00:00,0,0
2019-06-04 11:15:00,0,0
2019-06-04 11:30:00,0,0
2019-06-04 11:45:00,0,1
2019-06-04 12:00:00,0,1
2019-06-04 12:15:00,0,1
2019-06-04 12:30:00,0,1
2019-06-04 12:45:00,0,1
2019-06-04 13:00:00,0,1
2019-06-04 13:15:00,0,1
2019-06-04 13:30:00,0,1
2019-06-04 13:45:00,0,1
2019-06-04 14:00:00,0,1
2019-06-04 14:15:00,1,1
2019-06-04 14:30:00,1,1
2019-06-04 14:45:00,1,0
2019-06-04 15:00:00,1,0
2019-06-05 08:45:00,1,0
2019-06-05 09:00:00,1,0
2019-06-05 09:15:00,1,0
2019-06-05 09:30:00,1,0
2019-06-05 09:45:00,1,1
2019-06-05 10:00:00,1,1
2019-06-05 10:15:00,1,1
2019-06-05 10:30:00,1,1
2019-06-05 10:45:00,1,1
2019-06-05 11:00:00,1,1
2019-06-05 11:15:00,1,1
2019-06-05 11:30:00,1,1
2019-06-05 11:45:00,1,1
2019-06-05 12:00:00,1,0
2019-06-05 12:15:00,1,1
2019-06-05 12:30:00,0,1
2019-06-05 12:45:00,0,1
2019-06-05 13:00:00,0,1
2019-06-05 13:15:00,0,1
2019-06-05 13:30:00,0,1
2019-06-05 13:45:00,0,1
2019-06-05 14:00:00,0,1
2019-06-05 14:15:00,0,1
2019-06-05 14:30:00,0,1
2019-06-05 14:45:00,0,1
2019-06-05 15:00:00,1,1
2019-06-06 08:45:00,1,0
2019-06-06 09:00:00,1,0
2019-06-06 09:15:00,0,0
2019-06-06 09:30:00,0,1
2019-06-06 09:45:00,0,1
2019-06-06 10:00:00,0,0
2019-06-06 10:15:00,0,0
2019-06-06 10:30:00,0,0
2019-06-06 10:45:00,0,1
2019-06-06 11:00:00,0,1
2019-06-06 11:15:00,0,1
2019-06-06 11:30:00,0,1
2019-06-06 11:45:00,0,1
2019-06-06 12:00:00,0,1
2019-06-06 12:15:00,0,1
2019-06-06 12:30:00,0,1
2019-06-06 12:45:00,0,1
2019-06-06 13:00:00,0,1
2019-06-06 13:15:00,0,1
2019-06-06 13:30:00,0,1
2019-06-06 13:45:00,0,1
2019-06-06 14:00:00,0,0
2019-06-06 14:15:00,0,1
2019-06-06 14:30:00,0,1
2019-06-06 14:45:00,0,1
2019-06-06 15:00:00,0,0
2019-06-07 08:45:00,0,0
2019-06-07 09:00:00,0,0
2019-06-07 09:15:00,0,0
2019-06-07 09:30:00,0,0
2019-06-07 09:45:00,0,0
2019-06-07 10:00:00,0,0
2019-06-07 10:15:00,0,0
2019-06-07 10:30:00,0,0
2019-06-07 10:45:00,0,0
2019-06-07 11:00:00,0,1
2019-06-07 11:15:00,0,1
2019-06-07 11:30:00,0,1
2019-06-07 11:45:00,0,1
2019-06-07 12:00:00,0,1
2019-06-07 12:15:00,0,1
2019-06-07 12:30:00,0,1
2019-06-07 12:45:00,0,1
2019-06-07 13:00:00,0,1
2019-06-07 13:15:00,1,1
2019-06-07 13:30:00,1,1
2019-06-07 13:45:00,1,1
2019-06-07 14:00:00,1,1
2019-06-07 14:15:00,1,1
2019-06-07 14:30:00,1,1
2019-06-07 14:45:00,1,0
2019-06-07 15:00:00,1,1
2019-06-10 08:45:00,0,0
2019-06-10 09:00:00,0,0
2019-06-10 09:15:00,0,0
2019-06-10 09:30:00,0,0
2019-06-10 09:45:00,0,0
2019-06-10 10:00:00,0,0
2019-06-10 10:15:00,0,0
2019-06-10 10:30:00,0,0
2019-06-10 10:45:00,0,1
2019-06-10 11:00:00,0,1
2019-06-10 11:15:00,0,0
2019-06-10 11:30:00,0,1
2019-06-10 11:45:00,0,1
2019-06-10 12:00:00,0,1
2019-06-10 12:15:00,0,1
2019-06-10 12:30:00,0,1
2019-06-10 12:45:00,0,1
2019-06-10 13:00:00,0,1
2019-06-10 13:15:00,0,1
2019-06-10 13:30:00,1,1
2019-06-10 13:45:00,1,1
2019-06-10 14:00:00,1,1
2019-06-10 14:15:00,1,1
2019-06-10 14:30:00,1,1
2019-06-10 14:45:00,1,0
2019-06-10 15:00:00,1,0
2019-06-11 08:45:00,1,0
2019-06-11 09:00:00,1,0
2019-06-11 09:15:00,0,0
2019-06-11 09:30:00,0,0
2019-06-11 09:45:00,1,0
2019-06-11 10:00:00,1,0
2019-06-11 10:15:00,1,0
2019-06-11 10:30:00,1,0
2019-06-11 10:45:00,1,1
2019-06-11 11:00:00,1,0
2019-06-11 11:15:00,1,0
2019-06-11 11:30:00,1,1
2019-06-11 11:45:00,0,1
2019-06-11 12:00:00,0,1
2019-06-11 12:15:00,0,1
2019-06-11 12:30:00,0,1
2019-06-11 12:45:00,0,1
2019-06-11 13:00:00,0,1
2019-06-11 13:15:00,0,1
2019-06-11 13:30:00,0,1
2019-06-11 13:45:00,0,1
2019-06-11 14:00:00,0,1
2019-06-11 14:15:00,0,1
2019-06-11 14:30:00,1,1
2019-06-11 14:45:00,1,1
2019-06-11 15:00:00,1,0
2019-06-12 08:45:00,1,0
2019-06-12 09:00:00,1,0
2019-06-12 09:15:00,1,0
2019-06-12 09:30:00,0,0
2019-06-12 09:45:00,0,0
2019-06-12 10:00:00,0,0
2019-06-12 10:15:00,0,1
2019-06-12 10:30:00,0,0
2019-06-12 10:45:00,0,0
2019-06-12 11:00:00,0,0
2019-06-12 11:15:00,0,0
2019-06-12 11:30:00,0,0
2019-06-12 11:45:00,0,0
2019-06-12 12:00:00,0,1
2019-06-12 12:15:00,0,1
2019-06-12 12:30:00,0,1
2019-06-12 12:45:00,0,1
2019-06-12 13:00:00,0,1
2019-06-12 13:15:00,0,1
2019-06-12 13:30:00,0,1
2019-06-12 13:45:00,0,1
2019-06-12 14:00:00,0,1
2019-06-12 14:15:00,1,1
2019-06-12 14:30:00,1,1
2019-06-12 14:45:00,1,1
2019-06-12 15:00:00,1,0
