open,high,low,close,volume
2020-09-29 14:15:00-04:00,95.33,95.62,95.33,95.59,24526
2020-09-29 14:30:00-04:00,95.605,95.63,95.47,95.57,32975
2020-09-29 14:45:00-04:00,95.595,95.595,95.48,95.515,20306
2020-09-29 15:00:00-04:00,95.56,95.63,95.525,95.61,36270
2020-09-29 15:15:00-04:00,95.615,95.75,95.57,95.65,36296
2020-09-29 15:30:00-04:00,95.63,95.735,95.48,95.48,45887
2020-09-29 15:45:00-04:00,95.49,95.62,95.3,95.36,111350
2020-09-30 09:30:00-04:00,95.36,96.63,95.32,96.43,72058
2020-09-30 09:45:00-04:00,96.455,96.545,96.09,96.115,28470
2020-09-30 10:00:00-04:00,96.07,96.83,96.005,96.28,52548
2020-09-30 10:15:00-04:00,96.38,96.38,95.92,96.18,29433
2020-09-30 10:30:00-04:00,96.055,96.27,95.83,96.19,30707
2020-09-30 10:45:00-04:00,96.23,96.38,96.125,96.235,29733
2020-09-30 11:00:00-04:00,96.21,96.34,96.155,96.19,240855
2020-09-30 11:15:00-04:00,96.2,96.56,96.13,96.38,32977
2020-09-30 11:30:00-04:00,96.29,96.32,96.08,96.17,24353
2020-09-30 11:45:00-04:00,96.215,96.455,96.195,96.405,32176
2020-09-30 12:00:00-04:00,96.405,96.69,96.405,96.69,36974
2020-09-30 12:15:00-04:00,96.66,96.86,96.655,96.785,25206
2020-09-30 12:30:00-04:00,96.835,97.07,96.711,97.03,32978
2020-09-30 12:45:00-04:00,97.04,97.19,96.975,97.13,34224
2020-09-30 13:00:00-04:00,97.155,97.17,96.9,96.91,28759
2020-09-30 13:15:00-04:00,96.915,97.155,96.88,97.06,24624
2020-09-30 13:30:00-04:00,97.07,97.17,96.96,97.065,26653
2020-09-30 13:45:00-04:00,97.05,97.05,96.89,96.94,26620
2020-09-30 14:00:00-04:00,96.94,97.16,96.93,97.16,16956
2020-09-30 14:15:00-04:00,97.16,97.19,96.21,96.3,61860
2020-09-30 14:30:00-04:00,96.29,96.34,95.83,95.99,145744
2020-09-30 14:45:00-04:00,95.92,96.415,95.665,96.385,37173
2020-09-30 15:00:00-04:00,96.33,96.49,95.72,95.72,48913
2020-09-30 15:15:00-04:00,95.74,96.09,95.57,96.05,50091
2020-09-30 15:30:00-04:00,95.98,96.18,95.81,96.14,69705
